Parcel PIN,Unit Type,GIS Loud ID,Permit Year Issued,Planning Subarea,Project Subdivision,Town,Election District,Housing Units,POINT_X_SP,POINT_Y_SP
161368246000,SFD,249680,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758823.02,7034472.603
161368353000,SFD,233717,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758833.02,7034538.891
161368460000,SFD,233731,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758844.7,7034602.964
161368566000,SFD,233723,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758859.47,7034667.169
161368873000,SFD,233725,2/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758880.72,7034730.612
161370039000,SFD,233721,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759006.25,7034396.309
161370772000,SFD,250872,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759044.75,7034725.361
161371238000,SFD,233745,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759122.48,7034387.504
161372556000,SFD,233727,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759252.84,7034566.734
161372646000,SFD,233747,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759265.16,7034460.068
161373173000,SFD,233749,9/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759310.57,7034734.431
161373351000,SFD,250894,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759335.38,7034512.54
161373669000,SFD,233737,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759363.12,7034691.903
161374164000,SFD,233733,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759411.14,7034645.039
161374559000,SFD,233739,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759454.49,7034594.168
161374953000,SFD,233753,9/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759493.72,7034538.375
161375247000,SFD,233761,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759528.03,7034477.871
161455172000,SFA,235940,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757517.04,7035722.515
161455470000,SFA,235937,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757543.34,7035705.807
161455669000,SFA,235949,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757564.51,7035694.307
161455868000,SFA,235956,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757587.02,7035685.989
161456067000,SFA,235943,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757609.53,7035677.671
161456366000,SFA,235950,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757632.04,7035669.352
161456566000,SFA,235947,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757654.56,7035661.034
161456865000,SFA,235959,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757681.76,7035650.983
161457263000,SFA,235966,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757727.02,7035634.26
161457562000,SFA,235953,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757754.92,7035623.949
161457761000,SFA,235960,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757777.44,7035615.631
161457960000,SFA,235957,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757799.95,7035607.313
161458259000,SFA,235968,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757822.46,7035598.995
161458558000,SFA,235975,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11757850.37,7035588.684
161460673000,SFA,236007,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758061.41,7035736.712
161460872000,SFA,236009,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758089.32,7035726.401
161461171000,SFA,235992,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758111.83,7035718.083
161461370000,SFA,235994,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758134.35,7035709.765
161461547000,SFA,236013,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758157.28,7035477.194
161461570000,SFA,236003,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758156.86,7035701.446
161461769000,SFA,236005,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758179.37,7035693.128
161461846000,SFA,236015,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758185.19,7035466.986
161462045000,SFA,236019,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758207.7,7035458.668
161462068000,SFA,236017,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758201.88,7035684.81
161462267000,SFA,236001,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758229.79,7035674.499
161462345000,SFA,236011,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758230.22,7035450.35
161462544000,SFA,236021,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758258.12,7035440.039
161462942000,SFA,236039,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758296.11,7035426.002
161463056000,SFA,236023,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758306.74,7035566.11
161463241000,SFA,236041,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758324.02,7035415.691
161463278000,SFA,235616,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758327.91,7034788.349
161463355000,SFA,236025,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758335.35,7035555.539
161463381000,SFA,235614,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758336.23,7034810.861
161463440000,SFA,236043,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758346.53,7035407.373
161463463000,SFA,236086,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758347.15,7035639.398
161463483000,SFA,235605,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758346.28,7034838.064
161463554000,SFA,236027,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758357.86,7035547.22
161463566000,SFA,236075,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758357.46,7035667.304
161463639000,SFA,236045,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758369.04,7035399.055
161463668000,SFA,236073,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758365.78,7035689.817
161463771000,SFA,236081,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758374.09,7035712.329
161463853000,SFA,236029,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758380.38,7035538.902
161463873000,SFA,236089,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758382.41,7035734.841
161463938000,SFA,236047,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758396.95,7035388.744
161463975000,SFA,236087,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758390.73,7035757.354
161464053000,SFA,236031,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758402.89,7035530.584
161464252000,SFA,236033,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758425.4,7035522.266
161464337000,SFA,236049,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758434.94,7035374.707
161464451000,SFA,236035,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758447.91,7035513.948
161464636000,SFA,236051,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758462.84,7035364.396
161464750000,SFA,236037,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758476.45,7035503.275
161464835000,SFA,236053,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758485.36,7035356.078
161465034000,SFA,236055,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758507.87,7035347.759
161465059000,SFA,236187,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758501.43,7035596.04
161465262000,SFA,236165,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758520.75,7035620.149
161465333000,SFA,236057,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758535.78,7035337.448
161465363000,SFA,236173,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758537.05,7035637.854
161465565000,SFA,236171,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758553.92,7035654.939
161465767000,SFA,236179,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758570.83,7035671.969
161465868000,SFA,236177,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758587.74,7035688.999
161466070000,SFA,236155,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758604.65,7035706.029
161466272000,SFA,236163,8/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758626.14,7035727.671
161467205000,SFA,235708,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758729.59,7035050.999
161467408000,SFA,235710,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758740.77,7035081.25
161467510000,SFA,235716,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758750.13,7035106.576
161467513000,SFA,235718,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758759.14,7035130.965
161467615000,SFA,235720,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758768.5,7035156.291
161467718000,SFA,235712,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758779.67,7035186.542
161467922000,SFA,235714,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758794.4,7035226.408
161468025000,SFA,235724,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758805.58,7035256.659
161468128000,SFA,235726,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758814.94,7035281.985
161468230000,SFA,235728,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,2,11758824.11,7035306.336
161468333000,SFA,235722,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758834.87,7035331.228
161468436000,SFA,235732,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758847.68,7035360.419
161468448000,SFA,236204,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758849.01,7035488.389
161468746000,SFA,236211,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758871.9,7035465.665
161468944000,SFA,236213,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758891.06,7035446.641
161468986000,SFD,233664,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758896.72,7034868.678
161469142000,SFA,236210,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758910.21,7035427.616
161469179000,SFD,250774,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758905.56,7034792.989
161469340000,SFA,236203,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11758932.88,7035404.892
161471484000,SFD,233672,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759147.26,7034843.613
161472080000,SFD,233743,7/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759201.24,7034807.394
161472923000,SFD,249142,2/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759293.94,7035237.401
161473331000,SFD,248608,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759335.23,7035311.634
161473637000,SFD,233651,2/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759368.04,7035378.675
161474049000,SFD,233599,1/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759403.55,7035496.839
161475909000,SFD,250662,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759599.72,7035098.655
161476216000,SFD,233675,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759624.84,7035163.4
161476421000,SFD,233679,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759645.11,7035216.675
161476626000,SFD,233692,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759665.38,7035269.949
161476832000,SFD,233686,4/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759685.65,7035323.223
161477037000,SFD,233700,5/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759705.92,7035376.497
161477242000,SFD,233694,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759726.18,7035429.772
161477680000,SFD,233763,2/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759764.35,7034801.522
161478474000,SFD,233629,6/1/16,DULLES,BRAMBLETON LANDBAY 3,,BLURDG,1,11759847.79,7035749.417
164273468000,SFA,246376,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759341.19,7021684.686
164273669000,SFA,246378,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759368.07,7021696.79
164273870000,SFA,246380,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759389.97,7021706.598
164274171000,SFA,246382,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759411.88,7021716.406
164274372000,SFA,246384,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759433.78,7021726.215
164274573000,SFA,246386,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759455.69,7021736.023
164275977000,SFA,246348,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759595.03,7021771.951
164275985000,SFA,246388,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759482.61,7021748.012
164276172000,SFA,246346,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759615.61,7021720.498
164276269000,SFA,246344,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759626.01,7021693.16
164276367000,SFA,246342,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759634.55,7021670.729
164276464000,SFA,246340,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759643.08,7021648.297
164276562000,SFA,246338,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759651.62,7021625.866
164276659000,SFA,246336,9/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759662.98,7021599.349
164351718000,SFD,247452,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757179.89,7022183.173
164352419000,SFD,247456,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757246.21,7022194.385
164353023000,SFD,247460,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757302.61,7022231.713
164353145000,SFD,252114,9/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757322.93,7022455.631
164353527000,SFD,247462,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757353.47,7022274.741
164353931000,SFD,247464,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757396.96,7022317.442
164354275000,SFD,246098,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757427.93,7022754.425
164354335000,SFD,247466,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757439,7022355.928
164354671000,SFD,246096,5/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757464.52,7022719.608
164354839000,SFD,247474,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757481.05,7022394.414
164354968000,SFD,246094,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757498.4,7022682.784
164355243000,SFD,247478,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757523.09,7022432.899
164355363000,SFD,250372,5/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757537.2,7022639.906
164355647000,SFD,247482,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757565.14,7022471.385
164356050000,SFD,246138,7/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757607.19,7022509.871
164356454000,SFD,246140,7/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757649.23,7022548.357
164356675000,SFD,249272,3/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757663.08,7022755.127
164357362000,SFD,246144,1/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757733.32,7022625.329
164357766000,SFD,246146,1/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757775.37,7022663.814
164372679000,SFA,246390,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759266.91,7021791.558
164372980000,SFA,246392,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759291.72,7021804.02
164373181000,SFA,246394,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759311.79,7021813.048
164373382000,SFA,246396,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759331.85,7021822.076
164373583000,SFA,246398,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759351.91,7021831.104
164373784000,SFA,246400,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759371.97,7021840.132
164373984000,SFA,246402,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759392.03,7021849.16
164374186000,SFA,246404,6/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759418.94,7021861.267
164375391000,SFA,246360,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759531.67,7021912.913
164375488000,SFA,246358,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759543.62,7021886.217
164375586000,SFA,246356,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759553.43,7021864.313
164375684000,SFA,246354,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759563.24,7021842.409
164375782000,SFA,246352,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759573.05,7021820.504
164375879000,SFA,246350,3/1/16,DULLES,AVONLEA RESERVE,,DULLES,1,11759582.86,7021798.6
164450278000,SFD,246104,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757022.5,7022785.11
164450778000,SFD,246106,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757072.41,7022788.13
164451779000,SFD,246112,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757172.23,7022794.17
164451808000,SFD,245068,9/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757187.84,7023085.645
164451925000,SFD,250654,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757195.35,7023256.701
164452279000,SFD,246116,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757222.13,7022797.19
164452308000,SFD,245070,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757238.36,7023087.997
164452779000,SFD,246070,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757272.15,7022799.695
164452809000,SFD,245072,4/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757289.47,7023092.317
164453097000,SFD,246132,5/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757306.26,7022974.749
164453226000,SFD,245084,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757320.22,7023268.078
164453309000,SFD,245074,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757339.79,7023099.444
164453698000,SFD,246136,5/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757361.89,7022982.143
164453810000,SFD,245076,3/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757389.83,7023104.418
164453879000,SFD,250892,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757390.07,7022803.283
164454297000,SFD,246134,3/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757420.6,7022976.097
164454328000,SFD,245088,8/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757437.73,7023285.405
164454411000,SFD,249138,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757438.91,7023114.1
164454795000,SFD,246126,4/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757474.82,7022952.701
164455028000,SFD,245090,4/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757502.55,7023280.229
164455291000,SFD,246084,4/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757520.37,7022915.035
164455306000,SFD,245060,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757539.62,7023060.102
164455587000,SFD,246080,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757556.5,7022872.657
164455626000,SFD,245082,7/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757565.69,7023260.075
164455983000,SFD,246076,6/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757590.04,7022834.448
164456222000,SFD,245078,1/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757622.54,7023226.005
164456495000,SFD,245120,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757644.8,7022952.352
164456791000,SFD,245050,1/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757678.56,7022915.469
164457508000,SFD,245066,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757753.65,7023085.209
164457904000,SFD,245058,3/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757792.14,7023043.163
164458300000,SFD,245054,9/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757830.63,7023001.117
164459203000,SFD,245102,5/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757923.93,7023030.258
164459606000,SFD,245106,5/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11757965.97,7023068.744
164460010000,SFD,245110,3/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11758008.02,7023107.23
164460087000,SFD,245092,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11758008.25,7022876.974
164460491000,SFD,245094,1/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11758047.71,7022913.096
164460894000,SFD,245096,2/1/16,DULLES,EASTVIEW AT STONE RIDGE,,DULLES,1,11758084.59,7022946.856
168172102000,SFD,239583,4/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759212.96,7004020.277
168172121000,SFD,250668,6/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759213.06,7004218.651
168172460000,SFD,239513,3/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759244.13,7004608.15
168172532000,SFD,239541,4/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759258.62,7004321.717
168173993000,SFD,239587,7/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759393.02,7003932.875
168174173000,SFD,239522,3/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759410.4,7004738.86
168174222000,SFD,239539,1/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759421.56,7004224.233
168174909000,SFD,239596,8/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759494.84,7004099.564
168175784000,SFD,239589,3/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759579.21,7003845.723
168176801000,SFD,239602,7/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759685.45,7004016.886
168177881000,SFD,239588,6/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759783.84,7003812.803
168178470000,SFD,239533,2/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759845.36,7004707.101
168178631000,SFD,239555,8/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759861.87,7004313.304
168179466000,SFD,239535,1/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759948.1,7004660.747
168180358000,SFD,239538,5/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760038.73,7004580.08
168180443000,SFD,250480,5/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760048.96,7004431.882
168181218000,SFD,250806,8/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760122.14,7004172.732
168182214000,SFD,239581,2/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760221.7,7004143.286
168182446000,SFD,239529,3/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760248.12,7004462.765
168274397000,SFD,239516,5/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759430.26,7004970.976
168275178000,SFD,239526,3/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759517.78,7004787.715
169264547000,SFD,225246,9/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11758452.97,7001484.507
169265542000,SFD,225248,4/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11758550.23,7001433.93
169267432000,SFD,225252,6/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11758744.75,7001332.777
169267656000,SFD,225244,6/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11758760.32,7001581.77
169270418000,SFD,225258,5/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11759038.16,7001180.991
169271314000,SFD,225260,6/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11759132.34,7001133.9
169272311000,SFD,225262,8/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11759239.08,7001084.718
169362181000,SFD,225232,8/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11758200.08,7001834.653
169362294000,SFD,225230,3/1/16,DULLES,CLARKE ASSEMBLAGE,,DULLES,1,11758219.54,7001963.039
169472462000,SFD,231654,2/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759242.28,7003623.245
169478269000,SFD,239608,5/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759823.36,7003691.235
169478732000,SFD,231633,1/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11759871.14,7003322.33
169480245000,SFD,231643,5/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760024.84,7003458.489
169480509000,SFD,231674,6/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760057.17,7003099.834
169481141000,SFD,231639,7/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760115,7003415.228
169482037000,SFD,231635,4/1/16,DULLES,DAWSONS CORNER,,DULLES,1,11760205.15,7003371.967
